"","id","normalized_name","category_code","status","founded_at","closed_at","homepage_url","twitter_username","short_description","description","overview","tag_list","country_code","state_code","city","region","first_funding_at","last_funding_at","funding_rounds","funding_total_usd","first_milestone_at","last_milestone_at","milestones","relationships","funded_at","funding_round_type","funding_round_code","raised_amount_usd","participants","is_first_round","is_last_round"
"1900","c:24827","vaxinnate","biotech","operating",2002-01-01,"","http://www.vaxinnate.com","","","Infectious diseases vaccines","Vaccine company seeking cures for flu, malaria, dengue, papillomavirus, and respiratory syncytial virus. Based in Cranbury, NJ.","","USA","NJ","Cranbury","Cranbury","2006-10-25","2012-02-24",3,94810408,"","",0,0,"2009-06-14","series-c+","d",30000000,7,0,0
"1901","c:24827","vaxinnate","biotech","operating",2002-01-01,"","http://www.vaxinnate.com","","","Infectious diseases vaccines","Vaccine company seeking cures for flu, malaria, dengue, papillomavirus, and respiratory syncytial virus. Based in Cranbury, NJ.","","USA","NJ","Cranbury","Cranbury","2006-10-25","2012-02-24",3,94810408,"","",0,0,"2006-10-25","series-c+","c",40000000,6,0,1
"1902","c:24827","vaxinnate","biotech","operating",2002-01-01,"","http://www.vaxinnate.com","","","Infectious diseases vaccines","Vaccine company seeking cures for flu, malaria, dengue, papillomavirus, and respiratory syncytial virus. Based in Cranbury, NJ.","","USA","NJ","Cranbury","Cranbury","2006-10-25","2012-02-24",3,94810408,"","",0,0,"2012-02-24","other","debt_round",24810408,0,1,0
"1903","c:24834","nanostring technologies","biotech","ipo",2003-01-01,"","http://www.nanostring.com","nanostringtech","","expression profiling","Life sciences company researching technologies in the expression profiling field. Located in Seattle, WA.","","USA","WA","Seattle","Seattle","2007-06-26","2013-05-13",8,106450000,"2013-01-01","2013-01-01",1,20,"2009-06-14","series-c+","c",30000000,3,0,0
"1904","c:24834","nanostring technologies","biotech","ipo",2003-01-01,"","http://www.nanostring.com","nanostringtech","","expression profiling","Life sciences company researching technologies in the expression profiling field. Located in Seattle, WA.","","USA","WA","Seattle","Seattle","2007-06-26","2013-05-13",8,106450000,"2013-01-01","2013-01-01",1,20,"2007-06-26","series-b","b",8500000,2,0,1
"1905","c:24834","nanostring technologies","biotech","ipo",2003-01-01,"","http://www.nanostring.com","nanostringtech","","expression profiling","Life sciences company researching technologies in the expression profiling field. Located in Seattle, WA.","","USA","WA","Seattle","Seattle","2007-06-26","2013-05-13",8,106450000,"2013-01-01","2013-01-01",1,20,"2010-02-12","venture","unattributed",15000000,1,0,0
"1906","c:24834","nanostring technologies","biotech","ipo",2003-01-01,"","http://www.nanostring.com","nanostringtech","","expression profiling","Life sciences company researching technologies in the expression profiling field. Located in Seattle, WA.","","USA","WA","Seattle","Seattle","2007-06-26","2013-05-13",8,106450000,"2013-01-01","2013-01-01",1,20,"2011-11-07","series-c+","d",20000000,5,0,0
"1907","c:24834","nanostring technologies","biotech","ipo",2003-01-01,"","http://www.nanostring.com","nanostringtech","","expression profiling","Life sciences company researching technologies in the expression profiling field. Located in Seattle, WA.","","USA","WA","Seattle","Seattle","2007-06-26","2013-05-13",8,106450000,"2013-01-01","2013-01-01",1,20,"2012-04-03","other","debt_round",15000000,2,0,0
"1908","c:24834","nanostring technologies","biotech","ipo",2003-01-01,"","http://www.nanostring.com","nanostringtech","","expression profiling","Life sciences company researching technologies in the expression profiling field. Located in Seattle, WA.","","USA","WA","Seattle","Seattle","2007-06-26","2013-05-13",8,106450000,"2013-01-01","2013-01-01",1,20,"2012-12-03","series-c+","e",15300000,7,0,0
"1909","c:24834","nanostring technologies","biotech","ipo",2003-01-01,"","http://www.nanostring.com","nanostringtech","","expression profiling","Life sciences company researching technologies in the expression profiling field. Located in Seattle, WA.","","USA","WA","Seattle","Seattle","2007-06-26","2013-05-13",8,106450000,"2013-01-01","2013-01-01",1,20,"2013-05-13","venture","unattributed",150000,3,1,0
"1910","c:24834","nanostring technologies","biotech","ipo",2003-01-01,"","http://www.nanostring.com","nanostringtech","","expression profiling","Life sciences company researching technologies in the expression profiling field. Located in Seattle, WA.","","USA","WA","Seattle","Seattle","2007-06-26","2013-05-13",8,106450000,"2013-01-01","2013-01-01",1,20,"2011-06-30","other","debt_round",2500000,0,0,0
"1911","c:24891","applied genetics technologies","biotech","operating",2009-01-01,"","http://agtc.com","","","Gene therapy","Applied Genetic Technologies Corporation (AGTC) was founded by five scientific leaders in the use of viral vectors for Gene Therapy and began operations in 2001. They subsequently secured rights to a portfolio of strategically vital intellectual property in the application of Adeno-Associated Virus (AAV) to gene therapy. Since that time the Company has signed licenses to over 40 US and foreign patents, raised over $45M in venture financing from blue chip investors and has five products in active development, one of which is partnered to Genzyme Corporation.

AGTC's most recent round of financing was completed in April 2009 and was led by Interwest Partners of Menlo Park, CA. Other investors included Intersouth Partners of RTP, NC and MedImmune Ventures of Gaithersburg, MD.","gene-therapy, biotech","USA","FL","Alachua","Alachua","2003-11-01","2012-11-19",5,78050000,"","",0,8,"2003-11-01","series-b","b",27000000,4,0,1
"1912","c:24891","applied genetics technologies","biotech","operating",2009-01-01,"","http://agtc.com","","","Gene therapy","Applied Genetic Technologies Corporation (AGTC) was founded by five scientific leaders in the use of viral vectors for Gene Therapy and began operations in 2001. They subsequently secured rights to a portfolio of strategically vital intellectual property in the application of Adeno-Associated Virus (AAV) to gene therapy. Since that time the Company has signed licenses to over 40 US and foreign patents, raised over $45M in venture financing from blue chip investors and has five products in active development, one of which is partnered to Genzyme Corporation.

AGTC's most recent round of financing was completed in April 2009 and was led by Interwest Partners of Menlo Park, CA. Other investors included Intersouth Partners of RTP, NC and MedImmune Ventures of Gaithersburg, MD.","gene-therapy, biotech","USA","FL","Alachua","Alachua","2003-11-01","2012-11-19",5,78050000,"","",0,8,"2009-06-09","series-c+","c",11800000,3,0,0
"1913","c:24891","applied genetics technologies","biotech","operating",2009-01-01,"","http://agtc.com","","","Gene therapy","Applied Genetic Technologies Corporation (AGTC) was founded by five scientific leaders in the use of viral vectors for Gene Therapy and began operations in 2001. They subsequently secured rights to a portfolio of strategically vital intellectual property in the application of Adeno-Associated Virus (AAV) to gene therapy. Since that time the Company has signed licenses to over 40 US and foreign patents, raised over $45M in venture financing from blue chip investors and has five products in active development, one of which is partnered to Genzyme Corporation.

AGTC's most recent round of financing was completed in April 2009 and was led by Interwest Partners of Menlo Park, CA. Other investors included Intersouth Partners of RTP, NC and MedImmune Ventures of Gaithersburg, MD.","gene-therapy, biotech","USA","FL","Alachua","Alachua","2003-11-01","2012-11-19",5,78050000,"","",0,8,"2010-09-14","other","grant",1000000,0,0,0
"1914","c:24891","applied genetics technologies","biotech","operating",2009-01-01,"","http://agtc.com","","","Gene therapy","Applied Genetic Technologies Corporation (AGTC) was founded by five scientific leaders in the use of viral vectors for Gene Therapy and began operations in 2001. They subsequently secured rights to a portfolio of strategically vital intellectual property in the application of Adeno-Associated Virus (AAV) to gene therapy. Since that time the Company has signed licenses to over 40 US and foreign patents, raised over $45M in venture financing from blue chip investors and has five products in active development, one of which is partnered to Genzyme Corporation.

AGTC's most recent round of financing was completed in April 2009 and was led by Interwest Partners of Menlo Park, CA. Other investors included Intersouth Partners of RTP, NC and MedImmune Ventures of Gaithersburg, MD.","gene-therapy, biotech","USA","FL","Alachua","Alachua","2003-11-01","2012-11-19",5,78050000,"","",0,8,"2012-11-19","series-b","b",37500000,6,1,0
"1915","c:24891","applied genetics technologies","biotech","operating",2009-01-01,"","http://agtc.com","","","Gene therapy","Applied Genetic Technologies Corporation (AGTC) was founded by five scientific leaders in the use of viral vectors for Gene Therapy and began operations in 2001. They subsequently secured rights to a portfolio of strategically vital intellectual property in the application of Adeno-Associated Virus (AAV) to gene therapy. Since that time the Company has signed licenses to over 40 US and foreign patents, raised over $45M in venture financing from blue chip investors and has five products in active development, one of which is partnered to Genzyme Corporation.

AGTC's most recent round of financing was completed in April 2009 and was led by Interwest Partners of Menlo Park, CA. Other investors included Intersouth Partners of RTP, NC and MedImmune Ventures of Gaithersburg, MD.","gene-therapy, biotech","USA","FL","Alachua","Alachua","2003-11-01","2012-11-19",5,78050000,"","",0,8,"2012-05-03","other","debt_round",750000,0,0,0
"1916","c:24896","semprus biosciences","biotech","acquired",2006-01-01,"","http://www.semprusbio.com","SemprusBio","","biotech functional medical surfaces","Semprus BioSciences is a venture-backed biomedical company headquartered in Cambridge, Massachusetts. Our innovative, multi-faceted Semprus technology signifies a breakthrough in medical device technology. Our current focus is to develop a vascular access catheter with the first single surface modification that is  designed to simultaneously reduce microbial adherence and thrombus accumulation over the life of the device. In December 2010, the company completed an $18 million Series B financing co-led by SR One, the corporate venture capital arm of GlaxoSmithKline, and Foundation Medical Partners (FMP), a national healthcare venture capital investment firm with a strategic relationship with Cleveland Clinic. Combined with previous financing rounds, Semprus has raised a total of $28.5 million in equity.","","USA","MA","Cambridge","Boston","2008-12-14","2011-10-19",3,27000000,"2011-03-08","2011-03-08",1,2,"2008-12-14","series-a","a",8000000,2,0,1
"1917","c:24896","semprus biosciences","biotech","acquired",2006-01-01,"","http://www.semprusbio.com","SemprusBio","","biotech functional medical surfaces","Semprus BioSciences is a venture-backed biomedical company headquartered in Cambridge, Massachusetts. Our innovative, multi-faceted Semprus technology signifies a breakthrough in medical device technology. Our current focus is to develop a vascular access catheter with the first single surface modification that is  designed to simultaneously reduce microbial adherence and thrombus accumulation over the life of the device. In December 2010, the company completed an $18 million Series B financing co-led by SR One, the corporate venture capital arm of GlaxoSmithKline, and Foundation Medical Partners (FMP), a national healthcare venture capital investment firm with a strategic relationship with Cleveland Clinic. Combined with previous financing rounds, Semprus has raised a total of $28.5 million in equity.","","USA","MA","Cambridge","Boston","2008-12-14","2011-10-19",3,27000000,"2011-03-08","2011-03-08",1,2,"2010-12-13","series-b","b",18000000,5,0,0
"1918","c:24896","semprus biosciences","biotech","acquired",2006-01-01,"","http://www.semprusbio.com","SemprusBio","","biotech functional medical surfaces","Semprus BioSciences is a venture-backed biomedical company headquartered in Cambridge, Massachusetts. Our innovative, multi-faceted Semprus technology signifies a breakthrough in medical device technology. Our current focus is to develop a vascular access catheter with the first single surface modification that is  designed to simultaneously reduce microbial adherence and thrombus accumulation over the life of the device. In December 2010, the company completed an $18 million Series B financing co-led by SR One, the corporate venture capital arm of GlaxoSmithKline, and Foundation Medical Partners (FMP), a national healthcare venture capital investment firm with a strategic relationship with Cleveland Clinic. Combined with previous financing rounds, Semprus has raised a total of $28.5 million in equity.","","USA","MA","Cambridge","Boston","2008-12-14","2011-10-19",3,27000000,"2011-03-08","2011-03-08",1,2,"2011-10-19","other","grant",1000000,0,1,0
"1919","c:24967","versartis","biotech","operating",2008-12-01,"","http://www.versartis.com","","","Therapeutics Protein Developer","Versartis, Inc. is a biotechnology company developing therapeutic proteins for the treatment of endocrine disorders. 

The company was founded in December 2008 as a joint venture between Amunix Inc. and Index Ventures. The founders are Jeffrey Cleland, Mark de Boer, Willem Stemmer, Volker Schellenberger and Joshua Silverman.  Versartis is developing new therapeutic proteins utilizing the novel half-life extension technology, XTEN.  Versartis owns and develops the novel drug candidates that it has licensed from Amunix.

Versartis is headquartered in Redwood City, California, USA.  Our lead program, VRS-317, has recently completed enrollment in a multi-center Phase 1 study in adult patients with growth hormone deficiency. The company is staffed with drug development experts and utilizes external contract services to execute on its product development plans in a capital-efficient manner.","","USA","CA","Redwood City","SF Bay","2009-06-02","2013-10-08",5,89499999,"","",0,21,"2009-06-02","series-a","a",11000000,1,0,1
"1920","c:24967","versartis","biotech","operating",2008-12-01,"","http://www.versartis.com","","","Therapeutics Protein Developer","Versartis, Inc. is a biotechnology company developing therapeutic proteins for the treatment of endocrine disorders. 

The company was founded in December 2008 as a joint venture between Amunix Inc. and Index Ventures. The founders are Jeffrey Cleland, Mark de Boer, Willem Stemmer, Volker Schellenberger and Joshua Silverman.  Versartis is developing new therapeutic proteins utilizing the novel half-life extension technology, XTEN.  Versartis owns and develops the novel drug candidates that it has licensed from Amunix.

Versartis is headquartered in Redwood City, California, USA.  Our lead program, VRS-317, has recently completed enrollment in a multi-center Phase 1 study in adult patients with growth hormone deficiency. The company is staffed with drug development experts and utilizes external contract services to execute on its product development plans in a capital-efficient manner.","","USA","CA","Redwood City","SF Bay","2009-06-02","2013-10-08",5,89499999,"","",0,21,"2011-02-16","series-b","b",21000000,3,0,0
"1921","c:24967","versartis","biotech","operating",2008-12-01,"","http://www.versartis.com","","","Therapeutics Protein Developer","Versartis, Inc. is a biotechnology company developing therapeutic proteins for the treatment of endocrine disorders. 

The company was founded in December 2008 as a joint venture between Amunix Inc. and Index Ventures. The founders are Jeffrey Cleland, Mark de Boer, Willem Stemmer, Volker Schellenberger and Joshua Silverman.  Versartis is developing new therapeutic proteins utilizing the novel half-life extension technology, XTEN.  Versartis owns and develops the novel drug candidates that it has licensed from Amunix.

Versartis is headquartered in Redwood City, California, USA.  Our lead program, VRS-317, has recently completed enrollment in a multi-center Phase 1 study in adult patients with growth hormone deficiency. The company is staffed with drug development experts and utilizes external contract services to execute on its product development plans in a capital-efficient manner.","","USA","CA","Redwood City","SF Bay","2009-06-02","2013-10-08",5,89499999,"","",0,21,"2013-01-15","series-c+","c",25000000,4,0,0
"1922","c:24967","versartis","biotech","operating",2008-12-01,"","http://www.versartis.com","","","Therapeutics Protein Developer","Versartis, Inc. is a biotechnology company developing therapeutic proteins for the treatment of endocrine disorders. 

The company was founded in December 2008 as a joint venture between Amunix Inc. and Index Ventures. The founders are Jeffrey Cleland, Mark de Boer, Willem Stemmer, Volker Schellenberger and Joshua Silverman.  Versartis is developing new therapeutic proteins utilizing the novel half-life extension technology, XTEN.  Versartis owns and develops the novel drug candidates that it has licensed from Amunix.

Versartis is headquartered in Redwood City, California, USA.  Our lead program, VRS-317, has recently completed enrollment in a multi-center Phase 1 study in adult patients with growth hormone deficiency. The company is staffed with drug development experts and utilizes external contract services to execute on its product development plans in a capital-efficient manner.","","USA","CA","Redwood City","SF Bay","2009-06-02","2013-10-08",5,89499999,"","",0,21,"2013-07-22","series-c+","c",12499999,4,0,0
"1923","c:24967","versartis","biotech","operating",2008-12-01,"","http://www.versartis.com","","","Therapeutics Protein Developer","Versartis, Inc. is a biotechnology company developing therapeutic proteins for the treatment of endocrine disorders. 

The company was founded in December 2008 as a joint venture between Amunix Inc. and Index Ventures. The founders are Jeffrey Cleland, Mark de Boer, Willem Stemmer, Volker Schellenberger and Joshua Silverman.  Versartis is developing new therapeutic proteins utilizing the novel half-life extension technology, XTEN.  Versartis owns and develops the novel drug candidates that it has licensed from Amunix.

Versartis is headquartered in Redwood City, California, USA.  Our lead program, VRS-317, has recently completed enrollment in a multi-center Phase 1 study in adult patients with growth hormone deficiency. The company is staffed with drug development experts and utilizes external contract services to execute on its product development plans in a capital-efficient manner.","","USA","CA","Redwood City","SF Bay","2009-06-02","2013-10-08",5,89499999,"","",0,21,"2013-10-08","series-c+","d",20000000,6,1,0
"1924","c:24973","cempra","biotech","operating",2006-01-01,"","http://www.cempra.com","","","Antibiotics Developer","Cempra seeks to discover and develop well-differentiated medicines that cure bacterial infections and improve the quality of life for those with chronic illnesses.  The company balances near-term product development opportunities, including the macrolide CEM-101, while investing in future products from new technologies to derive the next generation of antibiotics.","","USA","NC","Chapel Hill","Raleigh-Durham","2006-04-01","2012-10-30",5,108119996,"","",0,0,"2009-06-02","series-c+","c",46000000,6,0,0
"1925","c:24973","cempra","biotech","operating",2006-01-01,"","http://www.cempra.com","","","Antibiotics Developer","Cempra seeks to discover and develop well-differentiated medicines that cure bacterial infections and improve the quality of life for those with chronic illnesses.  The company balances near-term product development opportunities, including the macrolide CEM-101, while investing in future products from new technologies to derive the next generation of antibiotics.","","USA","NC","Chapel Hill","Raleigh-Durham","2006-04-01","2012-10-30",5,108119996,"","",0,0,"2006-04-01","series-a","a",22000000,0,0,1
"1926","c:24973","cempra","biotech","operating",2006-01-01,"","http://www.cempra.com","","","Antibiotics Developer","Cempra seeks to discover and develop well-differentiated medicines that cure bacterial infections and improve the quality of life for those with chronic illnesses.  The company balances near-term product development opportunities, including the macrolide CEM-101, while investing in future products from new technologies to derive the next generation of antibiotics.","","USA","NC","Chapel Hill","Raleigh-Durham","2006-04-01","2012-10-30",5,108119996,"","",0,0,"2007-07-01","series-b","b",10000000,0,0,0
"1927","c:24973","cempra","biotech","operating",2006-01-01,"","http://www.cempra.com","","","Antibiotics Developer","Cempra seeks to discover and develop well-differentiated medicines that cure bacterial infections and improve the quality of life for those with chronic illnesses.  The company balances near-term product development opportunities, including the macrolide CEM-101, while investing in future products from new technologies to derive the next generation of antibiotics.","","USA","NC","Chapel Hill","Raleigh-Durham","2006-04-01","2012-10-30",5,108119996,"","",0,0,"2012-10-30","private-equity","private_equity",25119996,0,1,0
"1928","c:24973","cempra","biotech","operating",2006-01-01,"","http://www.cempra.com","","","Antibiotics Developer","Cempra seeks to discover and develop well-differentiated medicines that cure bacterial infections and improve the quality of life for those with chronic illnesses.  The company balances near-term product development opportunities, including the macrolide CEM-101, while investing in future products from new technologies to derive the next generation of antibiotics.","","USA","NC","Chapel Hill","Raleigh-Durham","2006-04-01","2012-10-30",5,108119996,"","",0,0,"2011-08-16","other","debt_round",5000000,0,0,0
"1929","c:24975","orasi medical","biotech","operating",2007-09-01,"","http://www.orasimedical.com","OrasiMedical","","Medical Device Company","Orasi Medical is a privately held, early stage medical device company engaged in the development and commercialization of technology to diagnose and monitor neurological diseases.  Initially, the company's aim was to develop the first FDA cleared test for the diagnosis of Alzheimer's disease. They have since expanded their efforts towards developing products for pharmaceutical companies to measure treatment effect and reduce the cost of clinical drug trials for neurological diseases such as multiple sclerosis, Parkinson's, autism, depression and attention deficit hyperactivity disorder (ADHD).","","USA","MN","Minneapolis","Minneapolis","2009-05-26","2009-05-26",1,3500000,"","",0,0,"2009-05-26","series-b","b",3500000,2,1,1
"1930","c:24980","cervilenz","biotech","operating",2008-01-01,"","http://www.cervilenz.com","CerviLenz","","Device to measure cervical length","CerviLenz  is a new, disposable device that measure vaginal cervical length during a speculum exam.  Cervical length is a powerful predictor of preterm birth risk and influences patient management decisions.  CerviLenz gives clinicians an immediate, reliable method for measuring the cervix at the point of care.  CerviLenz is manufactured and distributed by Cervilenz Inc. headquartered in Chagrin Falls, Ohio.","","USA","OH","Chagrin Falls","Cleveland","2009-05-06","2013-01-04",5,19825002,"","",0,2,"2009-05-06","series-a","a",4000000,2,0,1
"1931","c:24980","cervilenz","biotech","operating",2008-01-01,"","http://www.cervilenz.com","CerviLenz","","Device to measure cervical length","CerviLenz  is a new, disposable device that measure vaginal cervical length during a speculum exam.  Cervical length is a powerful predictor of preterm birth risk and influences patient management decisions.  CerviLenz gives clinicians an immediate, reliable method for measuring the cervix at the point of care.  CerviLenz is manufactured and distributed by Cervilenz Inc. headquartered in Chagrin Falls, Ohio.","","USA","OH","Chagrin Falls","Cleveland","2009-05-06","2013-01-04",5,19825002,"","",0,2,"2012-02-02","series-a","a",8350000,2,0,0
"1932","c:24980","cervilenz","biotech","operating",2008-01-01,"","http://www.cervilenz.com","CerviLenz","","Device to measure cervical length","CerviLenz  is a new, disposable device that measure vaginal cervical length during a speculum exam.  Cervical length is a powerful predictor of preterm birth risk and influences patient management decisions.  CerviLenz gives clinicians an immediate, reliable method for measuring the cervix at the point of care.  CerviLenz is manufactured and distributed by Cervilenz Inc. headquartered in Chagrin Falls, Ohio.","","USA","OH","Chagrin Falls","Cleveland","2009-05-06","2013-01-04",5,19825002,"","",0,2,"2013-01-04","venture","partial",2000000,0,1,0
"1933","c:24980","cervilenz","biotech","operating",2008-01-01,"","http://www.cervilenz.com","CerviLenz","","Device to measure cervical length","CerviLenz  is a new, disposable device that measure vaginal cervical length during a speculum exam.  Cervical length is a powerful predictor of preterm birth risk and influences patient management decisions.  CerviLenz gives clinicians an immediate, reliable method for measuring the cervix at the point of care.  CerviLenz is manufactured and distributed by Cervilenz Inc. headquartered in Chagrin Falls, Ohio.","","USA","OH","Chagrin Falls","Cleveland","2009-05-06","2013-01-04",5,19825002,"","",0,2,"2012-02-23","venture","partial",2000000,0,0,0
"1934","c:24980","cervilenz","biotech","operating",2008-01-01,"","http://www.cervilenz.com","CerviLenz","","Device to measure cervical length","CerviLenz  is a new, disposable device that measure vaginal cervical length during a speculum exam.  Cervical length is a powerful predictor of preterm birth risk and influences patient management decisions.  CerviLenz gives clinicians an immediate, reliable method for measuring the cervix at the point of care.  CerviLenz is manufactured and distributed by Cervilenz Inc. headquartered in Chagrin Falls, Ohio.","","USA","OH","Chagrin Falls","Cleveland","2009-05-06","2013-01-04",5,19825002,"","",0,2,"2011-10-18","venture","unattributed",3475002,0,0,0
"1935","c:24982","clovis oncology","biotech","ipo",2009-01-01,"","http://clovisoncology.com","clovisoncology","","Oncology Compound Licencing Company","Clovis Oncology is a biopharmaceutical company focused on acquiring, developing and commercializing innovative anti-cancer agents in the United States, Europe and additional international markets. ","","USA","CO","Boulder","Denver","2009-05-26","2013-11-27",3,356962756,"2013-01-01","2013-01-01",1,15,"2009-05-26","series-a","a",145000000,7,0,1
"1936","c:24982","clovis oncology","biotech","ipo",2009-01-01,"","http://clovisoncology.com","clovisoncology","","Oncology Compound Licencing Company","Clovis Oncology is a biopharmaceutical company focused on acquiring, developing and commercializing innovative anti-cancer agents in the United States, Europe and additional international markets. ","","USA","CO","Boulder","Denver","2009-05-26","2013-11-27",3,356962756,"2013-01-01","2013-01-01",1,15,"2011-06-03","series-a","convertible",20000000,0,0,0
"1937","c:24982","clovis oncology","biotech","ipo",2009-01-01,"","http://clovisoncology.com","clovisoncology","","Oncology Compound Licencing Company","Clovis Oncology is a biopharmaceutical company focused on acquiring, developing and commercializing innovative anti-cancer agents in the United States, Europe and additional international markets. ","","USA","CO","Boulder","Denver","2009-05-26","2013-11-27",3,356962756,"2013-01-01","2013-01-01",1,15,"2013-11-27","venture","unattributed",191962756,0,1,0
"1938","c:24986","sadra medical","biotech","acquired",2003-01-01,"","http://www.sadramedical.com","","","Aortic Valve Disease Therapy Innovator","Sadra Medical is exploring new minimally invasive alternatives to traditional surgical valve replacement.  The company hopes that devices allowing such procedural advances will facilitate and enhance treatment of aortic valve disease.

Sadra Medical is dedicated to developing innovative new therapies for the treatment of aortic valve disease. By developing minimally invasive alternatives to traditional surgical valve replacement, the company seeks to help improve patient care and make valve replacement possible for broader range of patients. Treatment of aortic valve disease remains a significant and growing unmet clinical need. As many as 3 million people in U.S. have aortic valve stenosis; however, only a small percentage of those are treated with the current standard of care, valve replacement during open-heart surgery using cardiopulmonary bypass. By developing a highly effective aortic valve replacement that is designed to reduce the risks and morbidity associated with open surgical valve replacement, Sadra Medical seeks to provide a therapeutic option for patients who are not being treated today.

Sadra Medical, a subsidiary of Boston Scientific.","","USA","CA","Campbell","SF Bay","2004-06-17","2009-05-22",3,58000000,"2009-06-01","2009-06-01",1,4,"2009-05-22","series-c+","c",30000000,7,1,0
"1939","c:24986","sadra medical","biotech","acquired",2003-01-01,"","http://www.sadramedical.com","","","Aortic Valve Disease Therapy Innovator","Sadra Medical is exploring new minimally invasive alternatives to traditional surgical valve replacement.  The company hopes that devices allowing such procedural advances will facilitate and enhance treatment of aortic valve disease.

Sadra Medical is dedicated to developing innovative new therapies for the treatment of aortic valve disease. By developing minimally invasive alternatives to traditional surgical valve replacement, the company seeks to help improve patient care and make valve replacement possible for broader range of patients. Treatment of aortic valve disease remains a significant and growing unmet clinical need. As many as 3 million people in U.S. have aortic valve stenosis; however, only a small percentage of those are treated with the current standard of care, valve replacement during open-heart surgery using cardiopulmonary bypass. By developing a highly effective aortic valve replacement that is designed to reduce the risks and morbidity associated with open surgical valve replacement, Sadra Medical seeks to provide a therapeutic option for patients who are not being treated today.

Sadra Medical, a subsidiary of Boston Scientific.","","USA","CA","Campbell","SF Bay","2004-06-17","2009-05-22",3,58000000,"2009-06-01","2009-06-01",1,4,"2006-10-23","series-b","b",19000000,5,0,0
"1940","c:24986","sadra medical","biotech","acquired",2003-01-01,"","http://www.sadramedical.com","","","Aortic Valve Disease Therapy Innovator","Sadra Medical is exploring new minimally invasive alternatives to traditional surgical valve replacement.  The company hopes that devices allowing such procedural advances will facilitate and enhance treatment of aortic valve disease.

Sadra Medical is dedicated to developing innovative new therapies for the treatment of aortic valve disease. By developing minimally invasive alternatives to traditional surgical valve replacement, the company seeks to help improve patient care and make valve replacement possible for broader range of patients. Treatment of aortic valve disease remains a significant and growing unmet clinical need. As many as 3 million people in U.S. have aortic valve stenosis; however, only a small percentage of those are treated with the current standard of care, valve replacement during open-heart surgery using cardiopulmonary bypass. By developing a highly effective aortic valve replacement that is designed to reduce the risks and morbidity associated with open surgical valve replacement, Sadra Medical seeks to provide a therapeutic option for patients who are not being treated today.

Sadra Medical, a subsidiary of Boston Scientific.","","USA","CA","Campbell","SF Bay","2004-06-17","2009-05-22",3,58000000,"2009-06-01","2009-06-01",1,4,"2004-06-17","series-a","a",9000000,3,0,1
"1941","c:24988","autonomic technologies","medical","operating",2007-01-01,"","http://www.ati-spg.com","","","Medical Device Company","Autonomic Technologies develops medical devices that interface with the autonomic nervous system to improve health.  The company's first system was an implantable neuromodulation system to treat.","","USA","CA","San Francisco","SF Bay","2008-01-14","2011-10-11",3,55000000,"2012-01-01","2012-01-01",1,19,"2009-05-22","series-b","b",20000000,1,0,0
"1942","c:24988","autonomic technologies","medical","operating",2007-01-01,"","http://www.ati-spg.com","","","Medical Device Company","Autonomic Technologies develops medical devices that interface with the autonomic nervous system to improve health.  The company's first system was an implantable neuromodulation system to treat.","","USA","CA","San Francisco","SF Bay","2008-01-14","2011-10-11",3,55000000,"2012-01-01","2012-01-01",1,19,"2008-01-14","series-a","a",3000000,1,0,1
"1943","c:24988","autonomic technologies","medical","operating",2007-01-01,"","http://www.ati-spg.com","","","Medical Device Company","Autonomic Technologies develops medical devices that interface with the autonomic nervous system to improve health.  The company's first system was an implantable neuromodulation system to treat.","","USA","CA","San Francisco","SF Bay","2008-01-14","2011-10-11",3,55000000,"2012-01-01","2012-01-01",1,19,"2011-10-11","series-c+","c",32000000,0,1,0
"1944","c:24995","proteon therapeutics","biotech","operating",2001-01-01,"","http://www.proteontherapeutics.com","","","biopharmaceutical company","Proteon Therapeutics, Inc is a biopharmaceutical company developing pharmaceuticals to address the medical needs of patients with renal and vascular diseases.

The company leverages a unique understanding of tissue remodeling to develop a pipeline of proprietary therapeutics.

Proteon Therapeuticsâ first drug candidate (PRT-201) is in development for the improvement of blood flow following vascular surgery procedures. 

The companyâs initial clinical focus is vascular access for hemodialysis and peripheral arterial disease (PAD).","biopharmeceutical, renal, vascular","USA","MA","Waltham","Boston","2007-09-06","2011-08-12",3,77200000,"2012-11-01","2012-11-01",1,4,"2007-09-06","series-a","a",12000000,4,0,1
"1945","c:24995","proteon therapeutics","biotech","operating",2001-01-01,"","http://www.proteontherapeutics.com","","","biopharmaceutical company","Proteon Therapeutics, Inc is a biopharmaceutical company developing pharmaceuticals to address the medical needs of patients with renal and vascular diseases.

The company leverages a unique understanding of tissue remodeling to develop a pipeline of proprietary therapeutics.

Proteon Therapeuticsâ first drug candidate (PRT-201) is in development for the improvement of blood flow following vascular surgery procedures. 

The companyâs initial clinical focus is vascular access for hemodialysis and peripheral arterial disease (PAD).","biopharmeceutical, renal, vascular","USA","MA","Waltham","Boston","2007-09-06","2011-08-12",3,77200000,"2012-11-01","2012-11-01",1,4,"2009-05-28","series-b","b",50000000,8,0,0
